,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Transaction year,Transaction price
2550,439-17-065,37.2933698,-121.883981,"920 Lincoln CT San Jose, CA 95125",17108,0,7440,0,1950,1176,4,2,1.0,95125,1250000,713,2010,21873
2551,439-17-071,37.2938174,-121.8829153,"874 Lincoln CT San Jose, CA 95125",17108,0,6360,0,1950,891,4,2,1.0,95125,1250000,713,2017,20279
2552,439-17-072,37.2938987,-121.8827566,"866 Lincoln CT San Jose, CA 95125",17108,0,6344,0,1950,891,4,2,1.0,95125,1250000,713,2013,179245
2553,439-17-073,37.2939437,-121.8825813,"858 Lincoln CT San Jose, CA 95125",17108,0,6784,0,1950,1551,7,3,2.0,95125,1250000,713,1999,397288
2554,439-17-074,37.2939747,-121.8824224,"2155 Coastland Av San Jose, CA 95125",17108,0,5895,0,1950,2024,6,3,3.0,95125,1250000,713,2008,310399
2555,439-17-076,37.2922733,-121.8816135,"861 Curtner Av San Jose, CA 95125",17108,0,7335,0,1948,1776,5,3,2.0,95125,1250000,713,2010,511736
2556,439-17-082,37.2918173,-121.8827618,"909 Curtner Av San Jose, CA 95125",17108,0,10437,0,1940,1687,7,3,2.0,95125,1250000,713,1998,121662
2557,439-17-087,37.2914812,-121.8837975,"949 Curtner Av San Jose, CA 95125",17108,0,6750,0,1938,1410,6,2,1.0,95125,1250000,713,2015,467387
2558,439-17-096,37.2908675,-121.8857414,"1017 Curtner Av San Jose, CA 95125",17108,0,9798,0,1955,1714,8,4,2.0,95125,1250000,713,2015,841296
2559,439-17-098,37.2907002,-121.8861369,"1035 Curtner Av San Jose, CA 95125",17108,0,9108,0,1935,1108,6,2,1.0,95125,1250000,713,2012,450527
2560,439-17-099,37.290644,-121.886338,"1045 Curtner Av San Jose, CA 95125",17108,0,9174,0,1938,1446,6,2,1.0,95125,1250000,713,1975,34474
2561,439-17-100,37.2904826,-121.8865282,"1055 Curtner Av San Jose, CA 95125",17108,0,8479,0,1940,1542,5,3,2.0,95125,1250000,713,2013,407068
2562,439-17-101,37.290501,-121.886746,"1065 Curtner Av San Jose, CA 95125",17108,0,6300,0,1933,1314,6,3,1.0,95125,1250000,713,1992,173688
2563,439-17-109,37.290704,-121.887449,"1080 Franquette Av San Jose, CA 95125",17108,0,15540,0,1930,1104,7,2,1.0,95125,1250000,713,1985,44866
2564,439-17-118,37.2914754,-121.885559,"996 Franquette Av San Jose, CA 95125",17108,0,13875,0,2014,4176,11,5,5.5,95125,1250000,713,2014,608346
2565,439-17-119,37.291447,-121.885343,"988 Franquette Av San Jose, CA 95125",17108,0,8000,0,2009,2707,9,4,3.0,95125,1250000,713,2009,889773
2566,439-17-120,37.2915885,-121.885179,"980 Franquette Av San Jose, CA 95125",17108,0,9250,0,2000,2819,9,4,3.0,95125,1250000,713,2000,282037
2567,439-17-121,37.2915769,-121.884968,"974 Franquette Av San Jose, CA 95125",17108,0,12210,0,1933,720,4,2,1.0,95125,1250000,713,2016,1223998
2568,439-17-123,37.2917799,-121.8845863,"956 Franquette Av San Jose, CA 95125",17108,0,12025,0,1952,1533,6,3,1.5,95125,1250000,713,2008,792238
2569,439-17-126,37.2919732,-121.8839041,"934 Franquette Av San Jose, CA 95125",17108,0,12210,0,2010,3091,9,3,3.0,95125,1250000,713,2015,1114091
2570,439-17-127,37.2920491,-121.883673,"926 Franquette Av San Jose, CA 95125",17108,0,12012,0,2012,4130,10,5,5.5,95125,1250000,713,2013,1320994
2571,439-17-130,37.2923497,-121.883015,"912 Franquette Av San Jose, CA 95125",17108,0,13908,0,1939,2206,9,3,2.0,95125,1250000,713,2002,19882
2572,439-17-136,37.2929307,-121.8818435,"856 Franquette Av San Jose, CA 95125",17108,0,10164,0,1948,1781,8,3,3.0,95125,1250000,713,2005,658569
2573,439-17-137,37.292802,-121.8817043,"2219 Coastland Av San Jose, CA 95125",17108,0,6050,0,1948,816,4,2,1.0,95125,1250000,713,1979,51639
2574,439-17-138,37.2926468,-121.8816912,"2221 Coastland Av San Jose, CA 95125",17108,0,6050,0,1938,1857,9,3,2.5,95125,1250000,713,2012,604791
2575,439-17-139,37.2907908,-121.8859187,"1021 Curtner Av San Jose, CA 95125",17108,0,8280,0,1955,1261,5,3,2.0,95125,1250000,713,2015,631792
2576,439-17-141,37.2902832,-121.8871564,"1085 Curtner Av San Jose, CA 95125",17108,0,8896,0,1932,1508,8,3,1.0,95125,1250000,713,1992,19083
2577,439-17-142,37.2918935,-121.8825578,"905 Curtner Av San Jose, CA 95125",17108,0,8880,0,1938,1156,5,2,1.0,95125,1250000,713,2001,18486
2578,439-17-144,37.2915378,-121.8836506,"945 Curtner Av San Jose, CA 95125",17108,0,5069,0,1959,895,4,2,1.0,95125,1250000,713,1986,15703
2579,439-17-147,37.2913471,-121.8883878,"2164 Lincoln Av San Jose, CA 95125",17108,0,7705,0,1930,1484,6,2,1.0,95125,1250000,713,1989,84101
2580,439-17-157,37.2924021,-121.8841735,"935 Franquette Av San Jose, CA 95125",17108,0,6450,0,1987,1904,7,3,2.5,95125,1250000,713,2010,720623
2581,439-17-160,37.290765,-121.8873158,"1070 Franquette Av San Jose, CA 95125",17108,0,7059,0,1992,2310,9,4,3.0,95125,1250000,713,2012,472775
2582,439-17-161,37.2908947,-121.8872288,"1060 Franquette Av San Jose, CA 95125",17108,0,7508,0,1936,1345,6,2,1.0,95125,1250000,713,2013,493382
2583,439-18-001,37.2940423,-121.8834257,"893 Lincoln CT San Jose, CA 95125",17108,0,7686,0,1950,1100,4,2,1.0,95125,1250000,713,2001,65369
2584,439-18-003,37.2943218,-121.8836535,"2132 Jonathan Av San Jose, CA 95125",17108,0,6954,0,1950,1384,6,3,2.0,95125,1250000,713,2009,21475
2585,439-18-004,37.2944513,-121.8837478,"2124 Jonathan Av San Jose, CA 95125",17108,0,6954,0,1950,1242,4,2,1.0,95125,1250000,713,1983,21475
2586,439-18-009,37.2951423,-121.8842258,"2084 Jonathan Av San Jose, CA 95125",17108,0,6954,0,1950,1266,6,2,1.0,95125,1250000,713,2001,36082
2587,439-18-012,37.2957341,-121.8840782,"2057 Coastland Av San Jose, CA 95125",17108,0,5350,0,1950,891,4,2,1.0,95125,1250000,713,2017,490023
2588,439-18-016,37.2952278,-121.883796,"2087 Coastland Av San Jose, CA 95125",17108,0,5076,0,1950,2177,7,4,3.0,95125,1250000,713,2004,374375
2589,439-18-017,37.2951374,-121.8836413,"2095 Coastland Av San Jose, CA 95125",17108,0,5772,0,1950,891,4,2,1.0,95125,1250000,713,2013,530519
2590,439-18-019,37.2949041,-121.8834227,"2111 Coastland Av San Jose, CA 95125",17108,0,6943,0,1950,2517,6,3,2.0,95125,1250000,713,2001,171780
2591,439-18-020,37.2948111,-121.8833117,"2119 Coastland Av San Jose, CA 95125",17108,0,7008,0,1950,1821,6,3,2.0,95125,1250000,713,2016,551274
2592,439-18-021,37.2947221,-121.8831778,"2127 Coastland Av San Jose, CA 95125",17108,0,8211,0,1950,891,4,2,1.0,95125,1250000,713,2013,20680
2593,439-18-023,37.294474,-121.883027,"2143 Coastland Av San Jose, CA 95125",17108,0,7900,0,1950,891,4,2,1.0,95125,1250000,713,1998,42910
2594,439-18-025,37.2942832,-121.8829471,"869 Lincoln CT San Jose, CA 95125",17108,0,4680,0,1950,1167,5,2,1.0,95125,1250000,713,1978,39517
2595,439-18-030,37.2941357,-121.884596,"2118 Ellen Av San Jose, CA 95125",17108,0,6900,0,1951,1138,6,2,1.0,95125,1250000,713,2016,22268
2596,439-18-031,37.2942803,-121.8847064,"2110 Ellen Av San Jose, CA 95125",17108,0,6900,0,2006,2029,6,3,2.0,95125,1250000,713,2017,852739
2597,439-18-032,37.2944316,-121.8848125,"2102 Ellen Av San Jose, CA 95125",17108,0,6900,0,1951,1672,7,3,1.5,95125,1250000,713,2015,22268
2598,439-18-034,37.2947346,-121.8849948,"2084 Ellen Av San Jose, CA 95125",17108,0,6900,0,1950,1876,8,3,2.0,95125,1250000,713,2003,612530
2599,439-18-036,37.2950206,-121.885185,"2068 Ellen Av San Jose, CA 95125",17108,0,7020,0,1951,1917,8,3,2.5,95125,1250000,713,2000,590746
2600,439-18-037,37.2951711,-121.8852961,"2062 Ellen Av San Jose, CA 95125",17108,0,7080,0,1960,1388,6,2,1.0,95125,1250000,713,2007,22268
2601,439-18-038,37.2953397,-121.885326,"922 Malone Rd San Jose, CA 95125",17108,0,7820,0,1953,1565,6,3,2.0,95125,1250000,713,2016,844000
2602,439-18-040,37.295348,-121.88493,"2059 Jonathan Av San Jose, CA 95125",17108,0,6156,0,1949,1005,4,2,1.0,95125,1250000,713,2015,846600
2603,439-18-044,37.2947945,-121.884597,"2091 Jonathan Av San Jose, CA 95125",17108,0,6498,0,1949,1630,6,3,2.0,95125,1250000,713,2009,32625
2604,439-18-046,37.2945339,-121.8844148,"2105 Jonathan Av San Jose, CA 95125",17108,0,6498,0,1949,1568,7,3,2.0,95125,1250000,713,2004,96857
2605,439-18-047,37.2943855,-121.8843052,"2113 Jonathan Av San Jose, CA 95125",17108,0,6498,0,1949,1335,6,3,2.0,95125,1250000,713,2014,52278
2606,439-18-050,37.2939755,-121.8840186,"2137 Jonathan Av San Jose, CA 95125",17108,0,6498,0,1949,1839,7,3,2.0,95125,1250000,713,1989,266786
2607,439-18-051,37.2938229,-121.8839451,"907 Lincoln CT San Jose, CA 95125",17108,0,6384,0,1950,1409,6,3,1.5,95125,1250000,713,2010,716268
2608,439-18-052,37.2933418,-121.8851691,"2146 Harmil WY San Jose, CA 95125",17108,0,7820,0,1952,1952,7,3,2.0,95125,1250000,713,2011,537668
2609,439-18-053,37.2934808,-121.8852724,"2138 Harmil WY San Jose, CA 95125",17108,0,6900,0,1951,1439,5,3,1.5,95125,1250000,713,2009,434767
2610,439-18-054,37.2936406,-121.8853595,"2130 Harmil WY San Jose, CA 95125",17108,0,6900,0,1952,1738,5,3,2.0,95125,1250000,713,2002,623963
2611,439-18-056,37.2939259,-121.8855342,"2112 Harmil WY San Jose, CA 95125",17108,0,6900,0,1952,1726,6,3,2.0,95125,1250000,713,2017,551274
2612,439-18-058,37.2942028,-121.8857692,"2092 Harmil WY San Jose, CA 95125",17108,0,6900,0,1951,1509,7,4,1.5,95125,1250000,713,2017,22268
2613,439-18-059,37.2943464,-121.8858666,"2084 Harmil WY San Jose, CA 95125",17108,0,6900,0,1952,1378,5,3,2.0,95125,1250000,713,2002,46354
2614,439-18-061,37.2946657,-121.8860056,"2068 Harmil WY San Jose, CA 95125",17108,0,6900,0,1952,1709,6,3,2.0,95125,1250000,713,2017,478449
2615,439-18-066,37.2948061,-121.8856921,"2069 Ellen Av San Jose, CA 95125",17108,0,6960,0,1950,1930,8,5,2.0,95125,1250000,713,2017,530519
2616,439-18-067,37.2946544,-121.8855889,"2077 Ellen Av San Jose, CA 95125",17108,0,6900,0,1951,1480,5,3,1.0,95125,1250000,713,2005,780676
2617,439-18-070,37.2942423,-121.8852936,"2101 Ellen Av San Jose, CA 95125",17108,0,6900,0,1951,1538,6,3,1.0,95125,1250000,713,2017,48573
2618,439-18-071,37.2940433,-121.8851929,"2109 Ellen Av San Jose, CA 95125",17108,0,6900,0,1951,1502,7,3,2.5,95125,1250000,713,2015,765000
2619,439-18-072,37.2939334,-121.8850976,"2117 Ellen Av San Jose, CA 95125",17108,0,6900,0,1951,1395,5,3,1.5,95125,1250000,713,2003,454242
2620,439-18-073,37.2938067,-121.8849974,"2125 Ellen Av San Jose, CA 95125",17108,0,6900,0,1950,1529,6,2,2.0,95125,1250000,713,2001,22268
2621,439-18-075,37.2934948,-121.8847881,"939 Lincoln CT San Jose, CA 95125",17108,0,7820,0,1950,1293,6,2,1.0,95125,1250000,713,2015,26382
2622,439-18-076,37.2952845,-121.8843147,"2076 Jonathan Av San Jose, CA 95125",17108,0,6954,0,1960,1249,5,3,2.0,95125,1250000,713,1998,21475
2623,439-18-077,37.2954262,-121.8843322,"2068 Jonathan Av San Jose, CA 95125",17108,0,6954,0,1961,2003,8,4,2.0,95125,1250000,713,2017,693600
2624,439-18-079,37.295658,-121.8844609,"898 Malone Rd San Jose, CA 95125",17108,0,7437,0,1925,1400,7,3,1.5,95125,1250000,713,2017,557045
2625,439-19-005,37.2961221,-121.8858877,"2014 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2017,696150
2626,439-19-006,37.2962219,-121.8859693,"2006 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,988,7,3,1.0,95125,1250000,713,2013,525254
2627,439-19-009,37.2965803,-121.8862147,"1982 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,1432,5,2,2.0,95125,1250000,713,2016,900000
2628,439-19-010,37.2967148,-121.8862795,"1974 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2013,458409
2629,439-19-011,37.2968275,-121.8863762,"1966 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,1240,6,2,1.0,95125,1250000,713,1989,161679
2630,439-19-016,37.2974416,-121.8867609,"1926 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,1989,182294
2631,439-19-017,37.2975807,-121.8868048,"1918 Ellen Av San Jose, CA 95125",17108,0,5100,0,1948,1571,7,3,2.0,95125,1250000,713,1999,238369
2632,439-19-021,37.297826,-121.8866154,"1911 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,1571,8,3,2.0,95125,1250000,713,2013,576674
2633,439-19-022,37.2976899,-121.8865309,"1919 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2009,556107
2634,439-19-023,37.29757,-121.8864524,"1927 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2003,432405
2635,439-19-024,37.2974469,-121.8863941,"1935 Jonathan Av San Jose, CA 95125",17108,0,5100,0,2001,1823,8,3,2.5,95125,1250000,713,2010,734060
2636,439-19-025,37.2973392,-121.8862963,"1943 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,1416,6,3,1.0,95125,1250000,713,1991,20279
2637,439-19-026,37.2972206,-121.8862217,"1951 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,1180,5,2,2.0,95125,1250000,713,1997,197527
2638,439-19-027,37.2970894,-121.8861511,"1959 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,1478,6,3,2.0,95125,1250000,713,2017,824244
2639,439-19-028,37.2969838,-121.8860453,"1967 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2014,53741
2640,439-19-029,37.2968445,-121.8859365,"1975 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2012,180902
2641,439-19-032,37.2965015,-121.8857239,"1999 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,1420,7,3,2.0,95125,1250000,713,2016,824244
2642,439-19-033,37.2963774,-121.8856263,"2007 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,988,5,2,1.0,95125,1250000,713,2017,426914
2643,439-19-034,37.2962363,-121.8855454,"2015 Jonathan Av San Jose, CA 95125",17108,0,5100,0,1948,1378,8,3,2.0,95125,1250000,713,2004,479975
2644,439-19-039,37.2955837,-121.8865539,"2026 Harmil WY San Jose, CA 95125",17108,0,6848,0,1957,1528,6,2,2.0,95125,1250000,713,2008,22868
2645,439-19-045,37.296517,-121.8871497,"1964 Harmil WY San Jose, CA 95125",17108,0,5670,0,1948,1400,6,3,1.0,95125,1250000,713,2016,836400
2646,439-19-047,37.2967794,-121.8873556,"1946 Harmil WY San Jose, CA 95125",17108,0,5775,0,1948,1400,6,3,1.0,95125,1250000,713,2000,495055
2647,439-19-048,37.2969305,-121.8874314,"1938 Harmil WY San Jose, CA 95125",17108,0,5775,0,1948,1673,7,3,2.5,95125,1250000,713,2012,612530
2648,439-19-049,37.2970729,-121.8875241,"1928 Harmil WY San Jose, CA 95125",17108,0,5775,0,1948,2000,6,3,1.0,95125,1250000,713,2004,714619
2649,439-19-050,37.2971971,-121.8876017,"1920 Harmil WY San Jose, CA 95125",17108,0,5775,0,1948,1400,6,3,1.0,95125,1250000,713,1995,217086
2650,439-19-051,37.2973383,-121.8877008,"1912 Harmil WY San Jose, CA 95125",17108,0,5775,0,1948,1673,7,3,2.0,95125,1250000,713,1999,188927
2651,439-19-058,37.2969229,-121.8870247,"1947 Ellen Av San Jose, CA 95125",17108,0,5775,0,1948,1473,6,3,1.0,95125,1250000,713,2015,597172
2652,439-19-059,37.2967977,-121.8869276,"1955 Ellen Av San Jose, CA 95125",17108,0,5775,0,1948,1400,6,3,2.0,95125,1250000,713,2009,661767
2653,439-19-060,37.2966528,-121.8868422,"1963 Ellen Av San Jose, CA 95125",17108,0,5355,0,1948,1400,6,3,1.0,95125,1250000,713,2016,257646
2654,439-19-063,37.2960853,-121.8864402,"2003 Ellen Av San Jose, CA 95125",17108,0,6300,0,1958,1617,6,3,2.0,95125,1250000,713,2012,538153
2655,439-19-064,37.2959448,-121.8863259,"2011 Ellen Av San Jose, CA 95125",17108,0,6720,0,2015,2833,9,4,3.5,95125,1250000,713,2004,673782
2656,439-19-065,37.2958224,-121.8862727,"2017 Ellen Av San Jose, CA 95125",17108,0,5250,0,1952,1587,11,3,2.0,95125,1250000,713,2003,67139
2657,439-19-066,37.2957024,-121.8861761,"2027 Ellen Av San Jose, CA 95125",17108,0,5250,0,1953,1362,7,3,1.5,95125,1250000,713,2003,269481
2658,439-19-068,37.2954374,-121.8860351,"945 Malone Rd San Jose, CA 95125",17108,0,6720,0,1957,1726,7,3,2.0,95125,1250000,713,2010,22868
2659,439-19-069,37.2949239,-121.88721,"2048 Glen Una Av San Jose, CA 95125",17108,0,6000,0,1946,2687,10,5,3.0,95125,1250000,713,2016,1300500
2660,439-19-072,37.2953147,-121.887471,"2030 Glen Una Av San Jose, CA 95125",17108,0,5252,0,1939,1475,7,3,2.0,95125,1250000,713,2013,621811
2661,439-19-076,37.295822,-121.8878052,"2006 Glen Una Av San Jose, CA 95125",17108,0,5356,0,1939,1334,5,2,2.0,95125,1250000,713,2006,20680
2662,439-19-077,37.295955,-121.887842,"1998 Glen Una Av San Jose, CA 95125",17108,0,5408,0,1939,1121,5,2,1.0,95125,1250000,713,2016,127310
2663,439-19-081,37.2964508,-121.8882147,"1960 Glen Una Av San Jose, CA 95125",17108,0,5460,0,1939,1112,5,2,1.0,95125,1250000,713,2005,397288
2664,439-19-082,37.2965871,-121.8883033,"1950 Glen Una Av San Jose, CA 95125",17108,0,5512,0,1939,1328,6,3,1.0,95125,1250000,713,2011,20680
2665,439-19-084,37.2968395,-121.8884679,"1930 Glen Una Av San Jose, CA 95125",17108,0,5512,0,1939,1356,5,2,1.0,95125,1250000,713,2009,214702
2666,439-19-085,37.2969802,-121.8885565,"1920 Glen Una Av San Jose, CA 95125",17108,0,5460,0,1939,1296,7,3,1.0,95125,1250000,713,2006,214702
2667,439-19-086,37.2970841,-121.8886305,"1910 Glen Una Av San Jose, CA 95125",17108,0,5408,0,1945,1826,8,2,2.0,95125,1250000,713,2013,68357
2668,439-19-090,37.2968517,-121.8880089,"1929 Harmil WY San Jose, CA 95125",17108,0,6160,0,2013,2700,9,4,3.5,95125,1250000,713,2012,476193
2669,439-19-091,37.2967025,-121.8879122,"1939 Harmil WY San Jose, CA 95125",17108,0,6215,0,1948,1932,6,3,1.0,95125,1250000,713,2008,21075
2670,439-19-094,37.2962956,-121.8876442,"1965 Harmil WY San Jose, CA 95125",17108,0,6210,0,1948,1593,6,3,2.0,95125,1250000,713,2004,661533
2671,439-19-095,37.2961723,-121.8875664,"1975 Harmil WY San Jose, CA 95125",17108,0,7935,0,1957,1851,8,3,2.5,95125,1250000,713,2013,795779
2672,439-19-097,37.2958134,-121.8873627,"1997 Harmil WY San Jose, CA 95125",17108,0,7728,0,1957,1567,5,3,2.0,95125,1250000,713,1998,23265
2673,439-19-099,37.2955005,-121.8871218,"2021 Harmil WY San Jose, CA 95125",17108,0,8260,0,1958,1757,6,3,1.5,95125,1250000,713,2010,548087
2674,439-19-105,37.2957531,-121.8852399,"905 Malone Rd San Jose, CA 95125",17108,0,5508,0,1964,1441,5,3,2.0,95125,1250000,713,2015,673200
2675,439-19-107,37.2958913,-121.8853177,"2045 Jonathan Av San Jose, CA 95125",17108,0,8610,0,1921,1977,7,3,2.5,95125,1250000,713,2008,905415
2676,439-20-001,37.299625,-121.890176,"1705 Harmil WY San Jose, CA 95125",17108,0,7366,0,1938,1573,6,3,2.0,95125,1250000,713,2006,588272
2677,439-20-003,37.2993994,-121.889992,"1719 Harmil WY San Jose, CA 95125",17108,0,5650,0,1938,2266,8,4,2.5,95125,1250000,713,2013,769972
2678,439-20-005,37.2991698,-121.889805,"1733 Harmil WY San Jose, CA 95125",17108,0,4950,0,1938,1442,6,2,1.0,95125,1250000,713,2017,19882
2679,439-20-006,37.2990363,-121.8897288,"1741 Harmil WY San Jose, CA 95125",17108,0,4600,0,1938,1309,6,2,1.0,95125,1250000,713,2015,19882
2680,439-20-007,37.2989251,-121.8896127,"1745 Harmil WY San Jose, CA 95125",17108,0,4250,0,1938,1051,4,1,1.0,95125,1250000,713,2017,750777
2681,439-20-021,37.2976174,-121.8890045,"1866 Glen Una Av San Jose, CA 95125",17108,0,5832,0,1939,1359,7,3,1.0,95125,1250000,713,2012,541129
2682,439-20-022,37.2977561,-121.8890814,"1852 Glen Una Av San Jose, CA 95125",17108,0,5886,0,1939,1465,7,3,2.0,95125,1250000,713,2012,580917
2683,439-20-023,37.2978905,-121.8891738,"1838 Glen Una Av San Jose, CA 95125",17108,0,5886,0,1939,1378,6,2,1.0,95125,1250000,713,2007,490023
2684,439-20-025,37.2981498,-121.8893275,"1790 Glen Una Av San Jose, CA 95125",17108,0,5778,0,1940,1828,8,4,2.0,95125,1250000,713,2011,605848
2685,439-20-027,37.2983951,-121.8895703,"1766 Glen Una Av San Jose, CA 95125",17108,0,6039,0,1938,1009,5,2,1.0,95125,1250000,713,2014,158511
2686,439-20-030,37.2986974,-121.8898497,"1748 Glen Una Av San Jose, CA 95125",17108,0,4410,0,1928,1145,5,2,1.0,95125,1250000,713,1986,18486
2687,439-20-031,37.2987838,-121.8899609,"1742 Glen Una Av San Jose, CA 95125",17108,0,4410,0,1931,966,5,2,1.0,95125,1250000,713,2005,75015
2688,439-20-033,37.298998,-121.8901187,"1730 Glen Una Av San Jose, CA 95125",17108,0,4410,0,1931,2693,10,4,3.0,95125,1250000,713,2004,224322
2689,439-20-034,37.2990944,-121.8901944,"1724 Glen Una Av San Jose, CA 95125",17108,0,4410,0,1927,1558,7,4,1.0,95125,1250000,713,1994,226988
2690,439-20-035,37.2991902,-121.8903084,"1718 Glen Una Av San Jose, CA 95125",17108,0,4410,0,1930,1286,8,3,1.0,95125,1250000,713,2015,18486
2691,439-20-036,37.2992603,-121.8904074,"1712 Glen Una Av San Jose, CA 95125",17108,0,4410,0,1930,2012,9,3,2.0,95125,1250000,713,2012,443011
2692,439-20-037,37.299439,-121.8905917,"996 Pine Av San Jose, CA 95125",17108,0,4600,0,1931,1484,5,2,2.0,95125,1250000,713,1998,270153
2693,439-20-038,37.2995065,-121.890427,"992 Pine Av San Jose, CA 95125",17108,0,4400,0,1927,1132,6,2,1.0,95125,1250000,713,2015,671763
2694,439-20-043,37.2996999,-121.8889437,"1737 Ellen Av San Jose, CA 95125",17108,0,9416,0,1927,1980,7,3,2.0,95125,1250000,713,2003,29231
2695,439-20-044,37.2995127,-121.8887532,"1743 Ellen Av San Jose, CA 95125",17108,0,6996,0,1928,1217,7,3,1.0,95125,1250000,713,2011,20279
2696,439-20-045,37.2994204,-121.8887082,"1749 Ellen Av San Jose, CA 95125",17108,0,4708,0,2006,1955,8,3,4.0,95125,1250000,713,2016,1120000
2697,439-20-046,37.299295,-121.888645,"1757 Ellen Av San Jose, CA 95125",17108,0,5243,0,1951,1148,6,2,1.0,95125,1250000,713,2007,57003
2698,439-20-047,37.299189,-121.888761,"1763 Ellen Av San Jose, CA 95125",17108,0,10880,0,1927,2494,9,4,2.5,95125,1250000,713,2017,181407
2699,439-20-048,37.2990782,-121.8884641,"1773 Ellen Av San Jose, CA 95125",17108,0,8316,0,2007,3485,10,5,3.0,95125,1250000,713,2012,380912
2700,439-20-049,37.2989252,-121.8883612,"1783 Ellen Av San Jose, CA 95125",17108,0,7280,0,1951,1471,6,2,1.0,95125,1250000,713,2015,1014900
2701,439-20-052,37.2985323,-121.8881117,"1821 Ellen Av San Jose, CA 95125",17108,0,5355,0,1949,996,4,2,1.0,95125,1250000,713,2016,1000000
2702,439-20-055,37.2981302,-121.8878542,"1863 Ellen Av San Jose, CA 95125",17108,0,5775,0,1948,1582,6,3,2.0,95125,1250000,713,2015,873697
2703,439-20-056,37.2980016,-121.8877537,"1879 Ellen Av San Jose, CA 95125",17108,0,5880,0,1948,1400,6,3,1.0,95125,1250000,713,2014,238369
