,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Value at Median $ per Sq. Ft.(2017)
5414,446-03-059,37.2759741,-121.9089467,"2610 Meridian Av San Jose, CA 95124",17108,0,6649,0,1961,1584,7.0,3.0,2.0,95124,1170000,715,906832.0
5415,446-03-060,37.2761366,-121.9090651,"2606 Meridian Av San Jose, CA 95124",17108,0,6649,0,1961,1486,6.0,3.0,2.0,95124,1170000,715,850728.0
5416,446-03-061,37.2762765,-121.9091352,"2602 Meridian Av San Jose, CA 95124",17108,0,6649,0,1961,1296,6.0,3.0,2.0,95124,1170000,715,741953.6
5417,446-03-062,37.2764333,-121.9092525,"2598 Meridian Av San Jose, CA 95124",17108,0,6649,0,1961,1584,7.0,3.0,2.5,95124,1170000,715,906832.0
5418,446-03-064,37.2767228,-121.9094704,"2592 Meridian Av San Jose, CA 95124",17108,0,6678,0,1961,1678,8.0,4.0,2.5,95124,1170000,715,960646.4
5419,446-03-065,37.2768725,-121.9095823,"2588 Meridian Av San Jose, CA 95124",17108,0,6930,0,1961,1584,7.0,3.0,2.0,95124,1170000,715,906832.0
5420,446-04-001,37.2792966,-121.9112768,"1724 Morocco Dr San Jose, CA 95125",17108,0,6968,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5421,446-04-002,37.279378,-121.911111,"1720 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1450,6.0,4.0,2.0,95125,1251000,716,831182.4
5422,446-04-008,37.2798355,-121.9100263,"1704 Morocco Dr San Jose, CA 95125",17108,0,5200,0,1959,1450,6.0,4.0,2.0,95125,1251000,716,831182.4
5423,446-04-012,37.2793795,-121.9103921,"1697 Catalonia WY San Jose, CA 95125",17108,0,5820,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5424,446-04-013,37.2792954,-121.9106464,"1699 Catalonia WY San Jose, CA 95125",17108,0,9408,0,1959,2038,9.0,5.0,3.0,95125,1251000,716,1168241.6
5425,446-04-014,37.279097,-121.910722,"2455 Cordoba WY San Jose, CA 95125",17108,0,8400,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5426,446-04-015,37.2789431,-121.9105567,"2461 Cordoba WY San Jose, CA 95125",17108,0,6420,0,1959,1678,8.0,4.0,2.0,95125,1251000,716,961878.4
5427,446-04-016,37.2787981,-121.9104887,"2469 Cordoba WY San Jose, CA 95125",17108,0,6360,0,1959,1678,8.0,4.0,2.0,95125,1251000,716,961878.4
5428,446-04-018,37.2785174,-121.9102689,"2489 Cordoba WY San Jose, CA 95125",17108,0,6300,0,1961,1387,6.0,3.0,2.0,95125,1251000,716,795068.8
5429,446-04-020,37.2782015,-121.9100593,"2513 Cordoba WY San Jose, CA 95125",17108,0,6300,0,1961,1678,8.0,4.0,2.5,95125,1251000,716,961878.4
5430,446-04-021,37.2780773,-121.9099813,"2525 Cordoba WY San Jose, CA 95125",17108,0,6300,0,1961,1584,7.0,3.0,2.0,95125,1251000,716,907995.2
5431,446-04-023,37.2777707,-121.9097833,"2549 Cordoba WY San Jose, CA 95125",17108,0,6300,0,1961,1678,8.0,4.0,2.0,95125,1251000,716,961878.4
5432,446-04-025,37.2777563,-121.9090897,"2566 Cordoba WY San Jose, CA 95125",17108,0,7150,0,1961,1956,8.0,4.0,2.5,95125,1251000,716,1121236.8
5433,446-04-032,37.2787859,-121.9097517,"2482 Cordoba WY San Jose, CA 95125",17108,0,6660,0,1961,1584,7.0,3.0,2.0,95125,1250000,713,904251.2
5434,446-04-033,37.2789345,-121.9099085,"2472 Cordoba WY San Jose, CA 95125",17108,0,6660,0,1959,1678,8.0,4.0,2.0,95125,1251000,716,961878.4
5435,446-04-034,37.2790655,-121.909987,"2464 Cordoba WY San Jose, CA 95125",17108,0,7548,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5436,446-04-035,37.2792151,-121.9096436,"2475 Aragon WY San Jose, CA 95125",17108,0,7548,0,1959,1678,8.0,4.0,2.0,95125,1251000,716,961878.4
5437,446-04-036,37.2790786,-121.9095664,"2479 Aragon WY San Jose, CA 95125",17108,0,6660,0,1959,1394,6.0,3.0,2.0,95125,1251000,716,799081.6
5438,446-04-037,37.2789331,-121.9094683,"2483 Aragon WY San Jose, CA 95125",17108,0,6660,0,1961,1880,7.0,3.0,3.0,95125,1251000,716,1077671.2
5439,446-04-038,37.278784,-121.9093622,"2495 Aragon WY San Jose, CA 95125",17108,0,6660,0,1961,2128,8.0,4.0,3.0,95125,1251000,716,1219832.0
5440,446-04-039,37.2786576,-121.9092659,"2505 Aragon WY San Jose, CA 95125",17108,0,6660,0,1960,1449,7.0,4.0,2.0,95125,1251000,716,830608.8
5441,446-04-041,37.2783652,-121.9090516,"2527 Aragon WY San Jose, CA 95125",17108,0,6771,0,1961,1387,6.0,3.0,2.0,95125,1251000,716,795068.8
5442,446-04-043,37.2780659,-121.9088606,"2549 Aragon WY San Jose, CA 95125",17108,0,6771,0,1961,1387,6.0,3.0,2.0,95125,1251000,716,795068.8
5443,446-04-046,37.277602,-121.9090305,"2572 Cordoba WY San Jose, CA 95125",17108,0,7600,0,1961,1584,7.0,3.0,2.0,95125,1251000,716,907995.2
5444,446-04-049,37.2775188,-121.9099779,"2562 Meridian Av San Jose, CA 95124",17108,0,6540,0,1961,1678,8.0,4.0,2.5,95124,1170000,715,960646.4
5445,446-04-050,37.2776433,-121.9100773,"2550 Meridian Av San Jose, CA 95124",17108,0,6540,0,1961,1296,6.0,3.0,2.0,95124,1170000,715,741953.6
5446,446-04-052,37.2779249,-121.910293,"2526 Meridian Av San Jose, CA 95124",17108,0,6540,0,1961,1584,7.0,3.0,2.0,95124,1170000,715,906832.0
5447,446-04-054,37.2782323,-121.9105146,"2502 Meridian Av San Jose, CA 95124",17108,0,6540,0,1961,1387,6.0,3.0,2.0,95124,1170000,715,794050.4
5448,446-04-056,37.2785409,-121.9107106,"2478 Meridian Av San Jose, CA 95124",17108,0,6480,0,1959,1554,6.0,3.0,2.0,95124,1170000,715,889657.6
5449,446-05-009,37.2813432,-121.9089582,"2365 LA Mirada Dr San Jose, CA 95125",17108,0,7350,0,1959,1593,8.0,3.0,2.0,95125,1251000,716,913154.4
5450,446-05-012,37.280889,-121.9088145,"1679 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1401,5.0,3.0,2.0,95125,1251000,716,803094.4
5451,446-05-013,37.2808187,-121.9089811,"1683 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1450,6.0,4.0,2.0,95125,1251000,716,831182.4
5452,446-05-014,37.2807233,-121.9091795,"1687 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1757,6.0,4.0,2.5,95125,1251000,716,1007164.0
5453,446-05-017,37.2805167,-121.9097108,"1697 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5454,446-05-018,37.2804129,-121.9098986,"1699 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1281,5.0,3.0,2.0,95125,1251000,716,734306.4
5455,446-05-019,37.2803579,-121.9100831,"1701 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1450,7.0,3.0,2.0,95125,1251000,716,831182.4
5456,446-05-020,37.280264,-121.910268,"1703 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5457,446-05-021,37.2801966,-121.9104641,"1705 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1281,5.0,3.0,2.0,95125,1251000,716,734306.4
5458,446-05-022,37.2800977,-121.9106643,"1709 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1450,6.0,4.0,2.0,95125,1251000,716,831182.4
5459,446-05-023,37.28004,-121.910818,"1711 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5460,446-05-024,37.2799476,-121.9110332,"1715 Morocco Dr San Jose, CA 95125",17108,0,6344,0,1959,1281,5.0,3.0,2.0,95125,1251000,716,734306.4
5461,446-05-026,37.279779,-121.911379,"1721 Morocco Dr San Jose, CA 95125",17108,0,10260,0,1959,1986,6.0,4.0,3.0,95125,1251000,716,1138433.6
5462,446-05-027,37.279697,-121.911572,"1723 Morocco Dr San Jose, CA 95125",17108,0,7176,0,1959,1554,5.0,3.0,2.0,95125,1251000,716,890798.4
5463,446-06-001,37.2842413,-121.9128252,"2211 Gundersen Dr San Jose, CA 95125",17108,0,9945,0,1966,2705,8.0,4.0,3.0,95125,1251000,716,1550585.6
5464,446-06-003,37.2837441,-121.9127878,"2237 Gundersen Dr San Jose, CA 95125",17108,0,11466,0,1964,2854,10.0,5.0,3.0,95125,1251000,716,1635996.8
5465,446-06-004,37.283507,-121.912777,"2249 Gundersen Dr San Jose, CA 95125",17108,0,11466,0,1964,2263,7.0,3.0,2.5,95125,1251000,716,1297217.6
5466,446-06-006,37.282931,-121.912786,"2267 Gundersen Dr San Jose, CA 95125",17108,0,12014,0,1986,2406,8.0,3.0,3.0,95125,1251000,716,1379189.6
5467,446-06-009,37.2818826,-121.9125476,"2303 Gundersen Dr San Jose, CA 95125",17108,0,15480,0,1964,3725,11.0,5.0,3.5,95125,1250000,712,2123857.6
5468,446-06-010,37.2816027,-121.9123978,"2307 Gundersen Dr San Jose, CA 95125",17108,0,10320,0,1964,2632,9.0,4.0,3.0,95125,1251000,716,1508739.2
5469,446-06-012,37.281217,-121.912085,"2347 Gundersen Dr San Jose, CA 95125",17108,0,8960,0,1963,2262,9.0,4.0,2.5,95125,1251000,716,1296644.8
5470,446-06-014,37.2808321,-121.9118321,"2387 Gundersen Dr San Jose, CA 95125",17108,0,9296,0,1963,2076,8.0,4.0,2.5,95125,1251000,716,1190024.0
5471,446-06-016,37.2808393,-121.9122383,"2384 Meridian Av San Jose, CA 95124",17108,0,6360,0,1959,1678,8.0,4.0,2.0,95124,1170000,715,960646.4
5472,446-06-017,37.2809989,-121.9123812,"2366 Meridian Av San Jose, CA 95124",17108,0,7150,0,1966,1460,6.0,3.0,2.5,95124,1170000,715,835842.4
5473,446-07-003,37.2867201,-121.9123277,"1734 Dry Creek Rd San Jose, CA 95125",17108,0,19780,0,1963,2730,11.0,5.0,3.0,95125,1251000,716,1564916.0
5474,446-07-011,37.2855136,-121.9120687,"2042 Park Royal Dr San Jose, CA 95125",17108,0,7957,0,1973,2372,9.0,4.0,2.5,95125,1251000,716,1359700.0
5475,446-07-013,37.2858794,-121.9123195,"2028 Park Royal Dr San Jose, CA 95125",17108,0,7957,0,1973,2275,9.0,4.0,2.0,95125,1250000,713,1298720.0
5476,446-07-014,37.2860346,-121.9124261,"2022 Park Royal Dr San Jose, CA 95125",17108,0,7700,0,1973,2372,9.0,4.0,2.5,95125,1251000,716,1359700.0
5477,446-07-015,37.2862006,-121.9125616,"2018 Park Royal Dr San Jose, CA 95125",17108,0,8400,0,1973,2673,10.0,5.0,3.0,95125,1250000,713,1525924.8
5478,446-07-016,37.2862837,-121.9128174,"2012 Park Royal Dr San Jose, CA 95125",17108,0,9040,0,1973,2624,11.0,5.0,2.5,95125,1251000,716,1504153.6
5479,446-07-018,37.2859958,-121.9131281,"2017 Park Royal Dr San Jose, CA 95125",17108,0,7200,0,1973,2801,11.0,5.0,3.0,95125,1251000,716,1605615.2
5480,446-07-022,37.2853338,-121.9128562,"2033 Park Royal Dr San Jose, CA 95125",17108,0,6000,0,1973,2601,9.0,4.0,2.5,95125,1251000,716,1490969.6
5481,446-07-024,37.285155,-121.9124545,"1741 Dorrance Dr San Jose, CA 95125",17108,0,8000,0,1973,2673,10.0,5.0,3.0,95125,1251000,716,1532241.6
5482,446-07-026,37.2849824,-121.9128595,"1745 Dorrance Dr San Jose, CA 95125",17108,0,7200,0,1973,2673,10.0,5.0,3.0,95125,1251000,716,1532241.6
5483,446-07-027,37.2849887,-121.9131226,"1747 Dorrance Dr San Jose, CA 95125",17108,0,7800,0,1973,2275,9.0,4.0,2.0,95125,1251000,716,1304096.8
5484,446-07-028,37.284749,-121.9131815,"1749 Dorrance Dr San Jose, CA 95125",17108,0,4500,0,1973,2424,11.0,5.0,2.5,95125,1251000,716,1389508.0
5485,446-07-032,37.2859594,-121.911181,"1978 Sycamore Glen San Jose, CA 95125",17108,0,8960,0,1963,2257,9.0,3.0,3.0,95125,1251000,716,1293778.4
5486,446-07-035,37.2864697,-121.9115241,"1962 Sycamore Glen San Jose, CA 95125",17108,0,8856,0,1963,2598,8.0,4.0,2.0,95125,1251000,716,1489249.6
5487,446-01-027,37.273754,-121.903457,"1610 Koch Ln San Jose, CA 95125",17108,0,7490,0,1961,1584,7.0,3.0,2.0,95125,1251000,716,907995.2
5488,446-07-038,37.2870046,-121.9113548,"1728 Dry Creek Rd San Jose, CA 95125",17108,0,20520,0,1963,2053,8.0,4.0,2.5,95125,1251000,716,1176840.0
5489,446-07-039,37.2874087,-121.9110341,"1724 Dry Creek Rd San Jose, CA 95125",17108,0,17850,0,1963,2081,8.0,4.0,2.5,95125,1250000,713,1187972.0
5490,446-07-040,37.2872451,-121.9107817,"1720 Dry Creek Rd San Jose, CA 95125",17108,0,17952,0,1963,4560,12.0,5.0,4.0,95125,1251000,716,2613925.6
5491,446-07-044,37.2868541,-121.9100251,"1935 Margot Pl San Jose, CA 95125",17108,0,8960,0,1963,2067,8.0,4.0,2.0,95125,1250000,713,1179980.0
5492,446-07-045,37.2866921,-121.9099132,"1949 Margot Pl San Jose, CA 95125",17108,0,8960,0,1963,1825,9.0,4.0,2.0,95125,1251000,716,1046143.2
5493,446-07-046,37.2865115,-121.9098245,"1963 Margot Pl San Jose, CA 95125",17108,0,8960,0,1963,2713,10.0,5.0,3.0,95125,1250000,713,1548759.2
5494,446-07-047,37.286347,-121.9097255,"1977 Margot Pl San Jose, CA 95125",17108,0,8960,0,1963,2067,9.0,4.0,2.5,95125,1251000,716,1184864.8
5495,446-07-051,37.2860084,-121.9099612,"1984 Dorrance CT San Jose, CA 95125",17108,0,9170,0,1963,2067,8.0,4.0,2.0,95125,1250000,713,1179980.0
5496,446-07-052,37.2861626,-121.9101062,"1980 Dorrance CT San Jose, CA 95125",17108,0,8960,0,1963,2274,10.0,5.0,3.0,95125,1250000,713,1298149.6
5497,446-07-055,37.2867028,-121.9104395,"1960 Dorrance CT San Jose, CA 95125",17108,0,8610,0,1963,2288,8.0,4.0,2.5,95125,1250000,713,1306141.6
5498,446-07-037,37.2868783,-121.9116886,"1952 Sycamore Glen San Jose, CA 95125",17108,0,13407,0,1963,2274,10.0,5.0,3.0,95125,1251000,716,1303523.2
5499,446-07-059,37.2865048,-121.9110823,"1959 Dorrance CT San Jose, CA 95125",17108,0,8400,0,1963,2296,9.0,4.0,3.0,95125,1251000,716,1316134.4
5500,446-07-063,37.285803,-121.9105885,"1723 Dorrance Dr San Jose, CA 95125",17108,0,12255,0,1963,2875,10.0,4.0,3.5,95125,1251000,716,1648034.4
5501,446-08-001,37.2847476,-121.9122259,"1742 Dorrance Dr San Jose, CA 95125",17108,0,6175,0,1973,2673,10.0,5.0,3.0,95125,1251000,716,1532241.6
5502,446-08-005,37.2851041,-121.9113981,"1732 Dorrance Dr San Jose, CA 95125",17108,0,8282,0,1963,2274,10.0,5.0,3.0,95125,1251000,716,1303523.2
5503,446-08-007,37.2853167,-121.9110167,"1728 Dorrance Dr San Jose, CA 95125",17108,0,8540,0,1963,2067,8.0,4.0,2.0,95125,1251000,716,1184864.8
5504,446-08-009,37.2852232,-121.910587,"1724 Dorrance Dr San Jose, CA 95125",17108,0,11067,0,1966,3995,10.0,4.0,4.5,95125,1251000,716,2290051.2
5505,446-08-011,37.285293,-121.909994,"1720 Dorrance Dr San Jose, CA 95125",17108,0,8300,0,1963,1845,8.0,3.0,2.5,95125,1251000,716,1057608.0
5506,446-08-012,37.2853969,-121.9097613,"1718 Dorrance Dr San Jose, CA 95125",17108,0,8300,0,1964,2088,8.0,3.0,2.5,95125,1251000,716,1196902.4
5507,446-08-013,37.2854977,-121.9095422,"1716 Dorrance Dr San Jose, CA 95125",17108,0,8300,0,1965,1858,7.0,1.0,2.5,95125,1251000,716,1065060.0
5508,446-08-014,37.2856326,-121.9092404,"1712 Dorrance Dr San Jose, CA 95125",17108,0,8600,0,1963,2377,9.0,4.0,2.5,95125,1251000,716,1362566.4
5509,446-08-018,37.2850473,-121.9098387,"1969 Georgetta Dr San Jose, CA 95125",17108,0,8300,0,1963,2406,9.0,4.0,2.5,95125,1251000,716,1379189.6
5510,446-08-021,37.2844747,-121.9100847,"2133 Briarwood Dr San Jose, CA 95125",17108,0,9720,0,1968,2356,9.0,4.0,2.5,95125,1251000,716,1350528.0
5511,446-08-022,37.284263,-121.909872,"2139 Briarwood Dr San Jose, CA 95125",17108,0,9288,0,1963,2441,9.0,4.0,2.5,95125,1251000,716,1399252.8
5512,446-08-023,37.2841581,-121.910242,"1709 Mulberry Ln San Jose, CA 95125",17108,0,9520,0,1963,2477,9.0,3.0,2.5,95125,1251000,716,1419888.8
5513,446-08-027,37.2849913,-121.9108272,"2132 Mulberry CL San Jose, CA 95125",17108,0,13250,0,1965,3249,10.0,4.0,3.0,95125,1251000,716,1862422.4
5514,446-08-028,37.2849445,-121.9111444,"2125 Mulberry CL San Jose, CA 95125",17108,0,10450,0,1970,3454,11.0,5.0,4.0,95125,1251000,716,1979934.4
5515,446-08-030,37.2845267,-121.9112048,"2135 Mulberry CL San Jose, CA 95125",17108,0,9010,0,1965,2418,8.0,3.0,2.5,95125,1250000,713,1380353.6
5516,446-08-031,37.284345,-121.911038,"2139 Mulberry CL San Jose, CA 95125",17108,0,9296,0,1964,2798,8.0,3.0,2.5,95125,1251000,716,1603896.0
5517,446-08-035,37.2840096,-121.9112477,"2142 Cedarwood Ln San Jose, CA 95125",17108,0,9130,0,1965,2652,10.0,5.0,2.5,95125,1251000,716,1520204.0
5518,446-08-037,37.2843979,-121.9114995,"2138 Cedarwood Ln San Jose, CA 95125",17108,0,8453,0,1967,2821,8.0,4.0,2.5,95125,1251000,716,1617080.0
5519,446-08-038,37.284624,-121.911668,"2136 Cedarwood Ln San Jose, CA 95125",17108,0,12446,0,1965,3152,10.0,3.0,2.5,95125,1251000,716,1806819.2
5520,446-08-039,37.2845445,-121.9119764,"2134 Cedarwood Ln San Jose, CA 95125",17108,0,9095,0,1965,2324,10.0,4.0,2.5,95125,1251000,716,1332184.8
5521,446-08-040,37.2844499,-121.9122153,"2132 Cedarwood Ln San Jose, CA 95125",17108,0,9435,0,1966,2776,8.0,4.0,3.0,95125,1251000,716,1591284.8
5522,446-08-043,37.2838314,-121.9118134,"2141 Cedarwood Ln San Jose, CA 95125",17108,0,11000,0,1965,3126,10.0,4.0,2.5,95125,1251000,716,1791915.2
5523,446-08-045,37.2834806,-121.9119093,"1737 Mulberry Ln San Jose, CA 95125",17108,0,7760,0,1966,2174,9.0,4.0,2.5,95125,1251000,716,1246200.8
5524,446-08-048,37.2839099,-121.9122092,"2228 Gundersen Dr San Jose, CA 95125",17108,0,8800,0,1964,2089,9.0,4.0,2.5,95125,1251000,716,1197476.0
5525,446-08-049,37.2849526,-121.9117306,"1736 Dorrance Dr San Jose, CA 95125",17108,0,10170,0,1973,2624,10.0,5.0,2.5,95125,1251000,716,1504153.6
5526,446-09-001,37.28284,-121.912229,"2280 Gundersen Dr San Jose, CA 95125",17108,0,14484,0,1967,3703,11.0,5.0,3.0,95125,1251000,716,2122668.0
5527,446-09-002,37.2829713,-121.911909,"1742 Mulberry Ln San Jose, CA 95125",17108,0,11349,0,1964,2407,8.0,3.0,3.0,95125,1251000,716,1379763.2
5528,446-09-003,37.2830409,-121.9116463,"1734 Mulberry Ln San Jose, CA 95125",17108,0,8910,0,1966,2538,9.0,4.0,2.5,95125,1251000,716,1454856.0
5529,446-09-005,37.283301,-121.9111277,"1726 Mulberry Ln San Jose, CA 95125",17108,0,9130,0,1963,3013,9.0,4.0,3.5,95125,1251000,716,1727140.0
5530,446-09-006,37.2833912,-121.9108783,"1722 Mulberry Ln San Jose, CA 95125",17108,0,9130,0,1963,3087,10.0,4.0,3.5,95125,1251000,716,1769559.2
5531,446-09-007,37.2834938,-121.9106394,"1718 Mulberry Ln San Jose, CA 95125",17108,0,9130,0,1963,3040,10.0,4.0,2.5,95125,1250000,713,1735432.8
5532,446-09-008,37.2835974,-121.9103877,"1714 Mulberry Ln San Jose, CA 95125",17108,0,9130,0,1963,2656,9.0,4.0,2.5,95125,1251000,716,1522496.8
5533,446-09-009,37.283724,-121.910127,"1710 Mulberry Ln San Jose, CA 95125",17108,0,9296,0,1963,4125,11.0,5.0,4.5,95125,1251000,716,2364571.2
5534,446-09-018,37.282944,-121.9112108,"1737 Laurelwood Dr San Jose, CA 95125",17108,0,10230,0,1959,2871,7.0,3.0,2.5,95125,1250000,713,1638956.0
5535,446-09-019,37.2827967,-121.9114634,"1739 Laurelwood Dr San Jose, CA 95125",17108,0,8960,0,1962,2281,8.0,4.0,2.5,95125,1251000,716,1307536.0
5536,446-09-022,37.2824581,-121.9121644,"1747 Laurelwood Dr San Jose, CA 95125",17108,0,10720,0,1963,2461,9.0,4.0,3.0,95125,1251000,716,1410717.6
5537,446-09-023,37.2810436,-121.9113151,"1729 Curtner Av San Jose, CA 95125",17108,0,8800,0,1964,2424,8.0,4.0,2.5,95125,1250000,713,1383779.2
5538,446-09-025,37.281436,-121.911564,"2346 Gundersen Dr San Jose, CA 95125",17108,0,10640,0,1963,2626,8.0,4.0,3.0,95125,1251000,716,1505300.0
5539,446-09-028,37.2820905,-121.9117042,"1744 Laurelwood Dr San Jose, CA 95125",17108,0,11430,0,1960,2392,7.0,3.0,3.0,95125,1251000,716,1371164.8
5540,446-09-029,37.2822326,-121.911461,"1742 Laurelwood Dr San Jose, CA 95125",17108,0,11102,0,1960,2288,7.0,3.0,2.5,95125,1251000,716,1311548.8
5541,446-09-031,37.282511,-121.9109039,"1736 Laurelwood Dr San Jose, CA 95125",17108,0,10323,0,1959,2808,8.0,4.0,2.5,95125,1251000,716,1609628.0
5542,446-09-034,37.282872,-121.910054,"1722 Laurelwood Dr San Jose, CA 95125",17108,0,10010,0,1958,2439,7.0,4.0,2.0,95125,1251000,716,1398106.4
5543,446-09-035,37.282984,-121.909781,"1716 Laurelwood Dr San Jose, CA 95125",17108,0,9240,0,1960,2880,8.0,4.0,3.0,95125,1251000,716,1650900.8
5544,446-09-036,37.2830751,-121.9094842,"1708 Laurelwood Dr San Jose, CA 95125",17108,0,10088,0,1960,2447,9.0,4.0,2.5,95125,1251000,716,1402692.0
5545,446-09-037,37.2831676,-121.909185,"1702 Laurelwood Dr San Jose, CA 95125",17108,0,11200,0,1959,2851,9.0,4.0,2.5,95125,1251000,716,1634276.8
5546,446-09-038,37.2829493,-121.908998,"1701 Sweetbriar Dr San Jose, CA 95125",17108,0,10080,0,1963,2614,9.0,4.0,3.5,95125,1251000,716,1498421.6
5547,446-09-043,37.2823436,-121.9104236,"1731 Sweetbriar Dr San Jose, CA 95125",17108,0,10323,0,1962,2241,8.0,4.0,2.0,95125,1251000,716,1284607.2
5548,446-09-044,37.2822598,-121.910737,"1737 Sweetbriar Dr San Jose, CA 95125",17108,0,10080,0,1960,2194,7.0,3.0,2.0,95125,1251000,716,1257664.8
5549,446-09-045,37.282078,-121.9110274,"1741 Sweetbriar Dr San Jose, CA 95125",17108,0,12650,0,1967,3442,9.0,4.0,3.0,95125,1251000,716,1973055.2
5550,446-09-046,37.281859,-121.911346,"1743 Sweetbriar Dr San Jose, CA 95125",17108,0,15004,0,1977,2426,9.0,4.0,2.5,95125,1251000,716,1390654.4
5551,446-09-049,37.281197,-121.9109887,"1727 Curtner Av San Jose, CA 95125",17108,0,8800,0,1964,2424,7.0,4.0,2.5,95125,1251000,716,1389508.0
5552,446-09-054,37.2821516,-121.909564,"1722 Sweetbriar Dr San Jose, CA 95125",17108,0,10602,0,1963,2264,8.0,4.0,3.0,95125,1251000,716,1297791.2
5553,446-09-055,37.2822938,-121.9093069,"1714 Sweetbriar Dr San Jose, CA 95125",17108,0,10752,0,1962,2604,8.0,3.0,2.5,95125,1251000,716,1492688.8
5554,446-09-057,37.2825191,-121.9087204,"1704 Sweetbriar Dr San Jose, CA 95125",17108,0,8240,0,1960,2477,9.0,4.0,3.5,95125,1251000,716,1419888.8
5555,446-09-060,37.2821261,-121.9089266,"1685 Curtner Av San Jose, CA 95125",17108,0,6500,0,1966,1935,8.0,4.0,2.5,95125,1251000,716,1109198.4
5556,446-09-062,37.2819548,-121.9093251,"1689 Curtner Av San Jose, CA 95125",17108,0,6500,0,1963,1955,8.0,4.0,2.5,95125,1251000,716,1120663.2
5557,446-09-065,37.2816842,-121.9099224,"1695 Curtner Av San Jose, CA 95125",17108,0,6500,0,1963,1627,7.0,3.0,2.5,95125,1251000,716,932644.0
5558,446-09-066,37.2815876,-121.9100998,"1699 Curtner Av San Jose, CA 95125",17108,0,6500,0,1963,1955,8.0,4.0,2.5,95125,1251000,716,1120663.2
5559,446-09-067,37.281524,-121.910287,"1705 Curtner Av San Jose, CA 95125",17108,0,6500,0,1963,2960,8.0,4.0,3.5,95125,1250000,713,1689763.2
5560,446-10-001,37.2818693,-121.9082331,"2359 Briarwood Dr San Jose, CA 95125",17108,0,7140,0,1959,1394,6.0,3.0,2.0,95125,1251000,716,799081.6
5561,446-10-007,37.2809982,-121.9076258,"2415 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1959,1684,6.0,3.0,2.0,95125,1250000,713,961338.4
5562,446-10-009,37.2807007,-121.9074163,"2435 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1959,1554,6.0,3.0,2.0,95125,1250000,713,887125.6
5563,446-10-010,37.2805716,-121.9073516,"2443 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1959,1678,8.0,4.0,2.0,95125,1251000,716,961878.4
5564,446-10-011,37.2804282,-121.907256,"2453 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5565,446-10-012,37.2802828,-121.9071462,"2463 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1959,1634,6.0,3.0,2.0,95125,1251000,716,936656.8
5566,446-10-013,37.2801256,-121.9070331,"2471 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1959,1554,6.0,3.0,2.0,95125,1251000,716,890798.4
5567,446-10-014,37.2800003,-121.9069546,"2473 Briarwood Dr San Jose, CA 95125",17108,0,6300,0,1961,1296,6.0,3.0,2.0,95125,1251000,716,742904.8
5568,446-10-018,37.2794007,-121.9065246,"2491 Briarwood Dr San Jose, CA 95125",17108,0,6405,0,1961,1296,6.0,3.0,2.0,95125,1251000,716,742904.8
5569,446-10-019,37.2792675,-121.9064481,"2503 Briarwood Dr San Jose, CA 95125",17108,0,6405,0,1961,1584,7.0,3.0,2.5,95125,1250000,713,904251.2
